11.745596	5.9272194	7.368681
3.0176878	5.407914	6.839584
12.552703	7.097792	6.076908
-0.54478467	5.777497	5.4422984
9.717341	5.191834	3.2818549
8.387721	4.781647	4.3698
12.003117	8.434284	4.8592253
11.631125	7.039617	5.644708
-0.66186535	4.7233458	6.0274997
2.993504	6.0158854	5.4944377
11.026514	4.619501	3.2250311
12.31115	3.9131289	4.5392704
12.061883	5.8490086	7.069893
12.110522	2.0657172	5.037815
10.889934	1.714778	6.4511356
9.425621	3.7208686	5.788105
12.447227	3.273468	4.9503684
13.4851675	6.1099105	5.689996
11.442032	3.7083006	4.7152658
11.03736	2.741057	3.4030647
8.393184	8.243477	5.910781
10.820705	4.9441113	2.5065598
10.4752	4.8886757	7.615125
8.895628	2.4786494	4.9211807
0.071263656	5.057525	5.8218536
9.268856	5.962104	5.0088363
10.106438	2.2553024	5.9971337
9.247019	5.9955173	5.625347
9.917369	3.9476192	7.356469
8.420747	4.6051965	4.797939
9.962983	4.0264535	3.8779976
10.312506	8.448135	5.5102754
8.640296	4.87564	5.5593314
10.37938	3.3457475	3.6475682
10.719392	7.5706835	2.899591
1.7266601	4.3940334	5.775929
10.515197	5.8822308	7.0394826
0.46853974	4.6901264	5.453488
3.5699825	4.5411944	5.605617
10.733367	5.804527	8.393452
-0.8320766	5.2656693	5.847828
11.573069	6.3809824	3.611364
10.074721	4.88574	7.213237
10.032847	4.2684135	7.783148
10.550732	1.8415207	6.696804
2.0401337	4.807108	5.1120205
11.026192	4.0870094	4.4708953
-0.39997587	5.7208867	5.7318964
12.101104	5.999167	7.1786265
11.092291	1.8487473	5.423908
10.101536	6.1533647	3.2331152
10.859987	3.8421528	7.7495284
13.214789	4.0020323	5.6870875
10.465232	6.4457293	7.7889996
-0.785027	5.229864	5.292117
10.532469	6.68658	8.300929
9.04726	3.4596443	4.628942
11.418365	3.7912912	7.348279
12.103652	5.7071733	7.004063
3.9253817	5.992143	5.707739
10.921352	4.375161	2.628622
10.756717	4.651562	8.1877775
10.399597	3.2376478	3.7555408
12.596045	2.8137033	5.3562737
9.58466	6.974589	3.8590763
10.515385	7.986343	3.3680017
1.7174033	5.158933	5.174172
-0.5022334	5.7177305	5.6350107
2.056021	6.0288224	5.7766714
9.889096	3.8375216	6.510551
9.543831	6.404638	3.497609
10.481242	7.9438877	3.4220283
9.73724	5.111653	5.2757864
3.566503	6.5489373	5.4536
10.796182	1.4095389	5.774516
11.594658	7.312729	3.901703
10.760275	6.0721116	2.3336349
10.750436	4.510838	5.317153
9.892312	6.1885552	3.163954
10.736615	2.1149223	3.682485
7.8161426	4.7549124	5.210409
10.465705	6.418679	7.992976
12.413568	7.7894955	5.856329
12.963998	3.7666688	5.021685
2.0189822	4.869047	5.063663
9.076373	4.0163374	4.6122446
9.208653	7.2246056	7.206073
10.82148	6.1053166	6.973247
11.075246	3.848054	7.659057
8.395019	6.779672	5.2601156
10.278569	5.6869855	2.799434
9.829276	7.4346504	7.5519285
13.018131	3.5767791	5.0380664
11.67863	4.5220084	7.1348705
11.876025	4.1245537	5.7061357
9.977846	3.0476139	7.5510683
9.690821	6.262607	6.1167507
10.591481	5.83213	8.39252
13.566775	5.416307	5.6734424
13.250746	4.858491	5.5366197
10.081112	3.5577326	4.094883
8.378758	4.1817546	4.909852
12.494866	4.5711765	4.137569
9.467654	3.4666727	5.835891
10.555886	4.617349	8.196693
11.012454	6.552852	4.3735404
11.001179	8.514583	4.060846
10.194085	5.6795917	8.193196
8.015681	5.821487	4.913176
11.27991	5.5570016	2.7163634
