(written by ASE)

60 atoms
1 atom types

0.0                      15  xlo xhi
0.0                      15  ylo yhi
0.0                      15  zlo zhi

Atoms # atomic

     1   1               10.095105      6.7756350000000003      5.1974549999999997
     2   1      5.1974549999999997               10.095105      6.7756350000000003
     3   1      6.7756350000000003      5.1974549999999997               10.095105
     4   1               10.095105      8.2243650000000006      9.8025450000000003
     5   1      4.9048949999999998      8.2243650000000006      5.1974549999999997
     6   1      4.9048949999999998      6.7756350000000003      9.8025450000000003
     7   1      5.1974549999999997      4.9048949999999998      8.2243650000000006
     8   1      9.8025450000000003      4.9048949999999998      6.7756350000000003
     9   1      9.8025450000000003               10.095105      8.2243650000000006
    10   1      6.7756350000000003      9.8025450000000003      4.9048949999999998
    11   1      8.2243650000000006      9.8025450000000003               10.095105
    12   1      8.2243650000000006      5.1974549999999997      4.9048949999999998
    13   1      4.9048949999999998      6.7756350000000003      5.1974549999999997
    14   1      9.8025450000000003               10.095105      6.7756350000000003
    15   1      8.2243650000000006      5.1974549999999997               10.095105
    16   1      4.9048949999999998      8.2243650000000006      9.8025450000000003
    17   1               10.095105      8.2243650000000006      5.1974549999999997
    18   1               10.095105      6.7756350000000003      9.8025450000000003
    19   1      9.8025450000000003      4.9048949999999998      8.2243650000000006
    20   1      5.1974549999999997      4.9048949999999998      6.7756350000000003
    21   1      5.1974549999999997               10.095105      8.2243650000000006
    22   1      8.2243650000000006      9.8025450000000003      4.9048949999999998
    23   1      6.7756350000000003      9.8025450000000003               10.095105
    24   1      6.7756350000000003      5.1974549999999997      4.9048949999999998
    25   1      6.0769500000000001      8.6720550000000003               10.526925
    26   1               10.526925      6.0769500000000001      8.6720550000000003
    27   1      8.6720550000000003               10.526925      6.0769500000000001
    28   1      6.0769500000000001      6.3279449999999997      4.4730749999999997
    29   1      8.9230499999999999      6.3279449999999997               10.526925
    30   1      8.9230499999999999      8.6720550000000003      4.4730749999999997
    31   1               10.526925      8.9230499999999999      6.3279449999999997
    32   1      4.4730749999999997      8.9230499999999999      8.6720550000000003
    33   1      4.4730749999999997      6.0769500000000001      6.3279449999999997
    34   1      8.6720550000000003      4.4730749999999997      8.9230499999999999
    35   1      6.3279449999999997      4.4730749999999997      6.0769500000000001
    36   1      6.3279449999999997               10.526925      8.9230499999999999
    37   1      8.9230499999999999      8.6720550000000003               10.526925
    38   1      4.4730749999999997      6.0769500000000001      8.6720550000000003
    39   1      6.3279449999999997               10.526925      6.0769500000000001
    40   1      8.9230499999999999      6.3279449999999997      4.4730749999999997
    41   1      6.0769500000000001      6.3279449999999997               10.526925
    42   1      6.0769500000000001      8.6720550000000003      4.4730749999999997
    43   1      4.4730749999999997      8.9230499999999999      6.3279449999999997
    44   1               10.526925      8.9230499999999999      8.6720550000000003
    45   1               10.526925      6.0769500000000001      6.3279449999999997
    46   1      6.3279449999999997      4.4730749999999997      8.9230499999999999
    47   1      8.6720550000000003      4.4730749999999997      6.0769500000000001
    48   1      8.6720550000000003               10.526925      8.9230499999999999
    49   1      10.974629999999999      6.8013149999999998                     7.5
    50   1                     7.5      10.974629999999999      6.8013149999999998
    51   1      6.8013149999999998                     7.5      10.974629999999999
    52   1      10.974629999999999      8.1986849999999993                     7.5
    53   1      4.0253699999999997      8.1986849999999993                     7.5
    54   1      4.0253699999999997      6.8013149999999998                     7.5
    55   1                     7.5      4.0253699999999997      8.1986849999999993
    56   1                     7.5      4.0253699999999997      6.8013149999999998
    57   1                     7.5      10.974629999999999      8.1986849999999993
    58   1      8.1986849999999993                     7.5      4.0253699999999997
    59   1      6.8013149999999998                     7.5      4.0253699999999997
    60   1      8.1986849999999993                     7.5      10.974629999999999
